0.08586709;672.5;2020-01-10 12:00:09;1578657609
0.08531749;672.92;2020-01-10 13:00:09;1578661209
0.08546289;673.92;2020-01-10 14:00:09;1578664809
0.08442528;672.99;2020-01-10 15:00:11;1578668411
0.08273605;666.62;2020-01-10 16:00:10;1578672010
0.08405219;668.23;2020-01-10 17:00:08;1578675608
0.08461607;673.51;2020-01-10 18:00:11;1578679211
0.08330003;668.3;2020-01-10 19:00:10;1578682810
0.08273634;666.68;2020-01-10 20:00:10;1578686410
0.08254835;666.21;2020-01-10 21:00:07;1578690007
0.08185889;659.35;2020-01-10 22:00:05;1578693605
0.08180139;661.6;2020-01-10 23:00:09;1578697209
0.08138986;666.51;2020-01-11 00:00:10;1578700810
0.08109788;662.14;2020-01-11 01:00:07;1578704407
0.08107582;666.04;2020-01-11 02:00:09;1578708009
0.08071346;663.09;2020-01-11 03:00:08;1578711608
0.08055024;657.79;2020-01-11 04:00:09;1578715209
0.08062521;654.98;2020-01-11 05:00:08;1578718808
0.08105844;655.19;2020-01-11 06:00:11;1578722411
0.08121301;659.41;2020-01-11 07:00:09;1578726009
0.08157586;658.61;2020-01-11 08:00:09;1578729609
0.08191621;659.9;2020-01-11 09:00:12;1578733212
0.08158008;662.35;2020-01-11 10:00:09;1578736809
0.08169975;657.83;2020-01-11 11:00:10;1578740410
0.08176613;657.73;2020-01-11 12:00:09;1578744009
0.08179257;659.3;2020-01-11 13:00:13;1578747613
0.08182358;661.58;2020-01-11 14:00:10;1578751210
0.08174419;659.1;2020-01-11 15:00:10;1578754810
0.08148318;660.08;2020-01-11 16:00:10;1578758410
0.08238964;673.03;2020-01-11 17:00:10;1578762010
0.08219077;670.49;2020-01-11 18:00:07;1578765607
0.08240304;672.38;2020-01-11 19:00:11;1578769211
0.0823941;672.1;2020-01-11 20:00:09;1578772809
0.08213323;670.2;2020-01-11 21:00:09;1578776409
0.08192109;663.44;2020-01-11 22:00:08;1578780008
0.08229285;664.08;2020-01-11 23:00:10;1578783610
